#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 11 01 20 40 307  3.8  4.8  1.77 16.00  7.17 274 1020.5  14.2  13.8 999.0 99.0 99.00 
2018 11 01 20 50 304  3.7  5.1 99.00 99.00 99.00 999 1020.4  14.2  13.8 999.0 99.0 99.00 
2018 11 01 21 00 301  3.9  5.2 99.00 99.00 99.00 999 1020.3  14.2  13.8 999.0 99.0 99.00 
2018 11 01 21 10 300  4.1  5.5 99.00 99.00 99.00 999 1020.3  14.2  13.9 999.0 99.0 99.00 
2018 11 01 21 20 302  4.7  6.0 99.00 99.00 99.00 999 1020.3  14.2  13.9 999.0 99.0 99.00 
2018 11 01 21 30 302  5.1  6.4 99.00 99.00 99.00 999 1020.3  14.2  13.8 999.0 99.0 99.00 
2018 11 01 21 40 300  5.1  6.8  1.69  9.09  7.13 299 1020.1  14.2  13.8 999.0 99.0 99.00 
2018 11 01 21 50 296  5.1  6.4 99.00 99.00 99.00 999 1020.0  14.2  13.9 999.0 99.0 99.00 
2018 11 01 22 00 299  5.4  6.7 99.00 99.00 99.00 999 1020.0  14.2  13.9 999.0 99.0 99.00 
2018 11 01 22 10 302  5.7  7.0 99.00 99.00 99.00 999 1020.0  14.2  13.9 999.0 99.0 99.00 
2018 11 01 22 20 307  5.7  6.9 99.00 99.00 99.00 999 1019.9  14.2  14.0 999.0 99.0 99.00 
2018 11 01 22 30 310  5.5  7.0 99.00 99.00 99.00 999 1019.8  14.3  14.0 999.0 99.0 99.00 
2018 11 01 22 40 309  5.2  6.6  1.51 10.81  6.84 288 1019.8  14.3  14.0 999.0 99.0 99.00 
2018 11 01 22 50 307  5.1  6.7 99.00 99.00 99.00 999 1019.7  14.3  14.0 999.0 99.0 99.00 
2018 11 01 23 00 309  5.3  6.5 99.00 99.00 99.00 999 1019.7  14.3  14.0 999.0 99.0 99.00 
2018 11 01 23 10 310  5.2  7.0 99.00 99.00 99.00 999 1019.7  14.3  14.0 999.0 99.0 99.00 
2018 11 01 23 20 308  5.2  6.5 99.00 99.00 99.00 999 1019.7  14.3  14.1 999.0 99.0 99.00 
2018 11 01 23 30 304  5.3  6.5 99.00 99.00 99.00 999 1019.8  14.3  14.0 999.0 99.0 99.00 
2018 11 01 23 40 303  5.1  6.4  1.49 14.81  7.03 258 1019.7  14.2  13.9 999.0 99.0 99.00 
2018 11 01 23 50 307  4.8  6.0 99.00 99.00 99.00 999 1019.5  14.2  14.0 999.0 99.0 99.00 
2018 11 02 00 00 310  5.0  6.1 99.00 99.00 99.00 999 1019.6  14.2  14.0 999.0 99.0 99.00 
2018 11 02 00 10 312  5.2  6.5 99.00 99.00 99.00 999 1019.5  14.1  14.1 999.0 99.0 99.00 
2018 11 02 00 20 311  5.0  6.8 99.00 99.00 99.00 999 1019.5  14.0  14.1 999.0 99.0 99.00 
2018 11 02 00 30 308  5.6  7.1 99.00 99.00 99.00 999 1019.6  14.0  14.1 999.0 99.0 99.00 
2018 11 02 00 40 305  5.9  7.8  1.57 14.81  7.13 267 1019.6  14.0  14.1 999.0 99.0 99.00 
2018 11 02 00 50 311  5.3  6.7 99.00 99.00 99.00 999 1019.6  14.0  14.1 999.0 99.0 99.00 
2018 11 02 01 00 308  5.6  6.9 99.00 99.00 99.00 999 1019.5  14.0  14.1 999.0 99.0 99.00 
2018 11 02 01 10 309  5.8  7.7 99.00 99.00 99.00 999 1019.5  14.0  14.1 999.0 99.0 99.00 
2018 11 02 01 20 310  6.1  7.4 99.00 99.00 99.00 999 1019.5  14.0  14.1 999.0 99.0 99.00 
2018 11 02 01 30 308  5.9  7.2 99.00 99.00 99.00 999 1019.6  14.0  14.0 999.0 99.0 99.00 
2018 11 02 01 40 313  6.3  8.0  1.51 14.81  6.95 269 1019.6  14.0  14.0 999.0 99.0 99.00 
2018 11 02 01 50 310  6.4  7.8 99.00 99.00 99.00 999 1019.8  13.9  14.0 999.0 99.0 99.00 
2018 11 02 02 00 313  5.6  7.2 99.00 99.00 99.00 999 1020.0  13.9  14.0 999.0 99.0 99.00 
2018 11 02 02 10 310  5.6  6.9 99.00 99.00 99.00 999 1020.1  13.9  14.0 999.0 99.0 99.00 
2018 11 02 02 20 307  5.9  7.4 99.00 99.00 99.00 999 1020.2  13.9  14.0 999.0 99.0 99.00 
2018 11 02 02 30 306  6.2  7.7 99.00 99.00 99.00 999 1020.2  13.8  14.0 999.0 99.0 99.00 
2018 11 02 02 40 309  5.9  7.6  1.55 14.81  6.68 263 1020.3  13.8 999.0 999.0 99.0 99.00 
2018 11 02 02 50 312  5.8  7.6 99.00 99.00 99.00 999 1020.5  13.8  14.0 999.0 99.0 99.00 
2018 11 02 03 00 314  5.3  6.8 99.00 99.00 99.00 999 1020.5  13.8  14.0 999.0 99.0 99.00 
2018 11 02 03 10 309  5.8  7.0 99.00 99.00 99.00 999 1020.5  13.9  14.0 999.0 99.0 99.00 
2018 11 02 03 20 309  5.4  6.9 99.00 99.00 99.00 999 1020.5  13.9  14.0 999.0 99.0 99.00 
2018 11 02 03 30 308  5.0  6.4 99.00 99.00 99.00 999 1020.6  13.9  14.0 999.0 99.0 99.00 
2018 11 02 03 40 304  4.8  6.0  1.68 14.81  7.15 261 1020.6  13.9  14.0 999.0 99.0 99.00 
2018 11 02 03 50 305  5.1  6.5 99.00 99.00 99.00 999 1020.7  13.9  14.0 999.0 99.0 99.00 
2018 11 02 04 00 304  4.6  5.8 99.00 99.00 99.00 999 1020.7  13.9  14.0 999.0 99.0 99.00 
2018 11 02 04 10 298  4.9  6.3 99.00 99.00 99.00 999 1020.8  13.9  13.9 999.0 99.0 99.00 
2018 11 02 04 20 301  5.1  6.4 99.00 99.00 99.00 999 1020.8  13.9  13.9 999.0 99.0 99.00 
2018 11 02 04 30 304  5.2  6.4 99.00 99.00 99.00 999 1020.8  13.9  13.9 999.0 99.0 99.00 
2018 11 02 04 40 303  5.1  6.4  1.54  7.14  6.75 284 1020.8  13.9  13.9 999.0 99.0 99.00 
2018 11 02 04 50 305  4.9  6.3 99.00 99.00 99.00 999 1020.8  14.0  13.9 999.0 99.0 99.00 
2018 11 02 05 00 308  4.9  6.4 99.00 99.00 99.00 999 1020.8  14.0  13.9 999.0 99.0 99.00 
2018 11 02 05 10 310  4.8  6.3 99.00 99.00 99.00 999 1020.9  13.9  13.9 999.0 99.0 99.00 
2018 11 02 05 20 311  4.7  6.0 99.00 99.00 99.00 999 1020.9  13.9  13.9 999.0 99.0 99.00 
2018 11 02 05 30 310  5.5  7.1 99.00 99.00 99.00 999 1020.8  13.9  13.9 999.0 99.0 99.00 
2018 11 02 05 40 317  5.4  7.4  1.63 13.79  6.81 242 1020.9  13.8  13.9 999.0 99.0 99.00 
2018 11 02 05 50 320  4.1  5.4 99.00 99.00 99.00 999 1021.1  13.8  13.9 999.0 99.0 99.00 
2018 11 02 06 00 311  4.0  5.3 99.00 99.00 99.00 999 1021.1  13.7  13.9 999.0 99.0 99.00 
2018 11 02 06 10 322  3.8  5.1 99.00 99.00 99.00 999 1021.4  13.8  13.9 999.0 99.0 99.00 
2018 11 02 06 20 334  4.0  5.0 99.00 99.00 99.00 999 1021.6  13.7  13.9 999.0 99.0 99.00 
2018 11 02 06 30 321  4.5  6.1 99.00 99.00 99.00 999 1021.7  13.7  13.8 999.0 99.0 99.00 
2018 11 02 06 40 322  5.3  7.0  1.77  7.14  6.93 287 1021.6  13.7  13.8 999.0 99.0 99.00 
2018 11 02 06 50 323  5.2  6.8 99.00 99.00 99.00 999 1021.6  13.7  13.8 999.0 99.0 99.00 
2018 11 02 07 00 318  5.5  7.1 99.00 99.00 99.00 999 1021.7  13.7  13.8 999.0 99.0 99.00 
2018 11 02 07 10 318  5.7  6.9 99.00 99.00 99.00 999 1021.5  13.7  13.8 999.0 99.0 99.00 
2018 11 02 07 20 319  5.7  7.0 99.00 99.00 99.00 999 1021.7  13.6  13.7 999.0 99.0 99.00 
2018 11 02 07 30 316  6.0  8.4 99.00 99.00 99.00 999 1021.8  13.6  13.7 999.0 99.0 99.00 
2018 11 02 07 40 314  6.7  8.1  1.66 13.79  6.47 235 1021.7  13.6  13.7 999.0 99.0 99.00 
2018 11 02 07 50 322  6.2  8.4 99.00 99.00 99.00 999 1021.7  13.6  13.7 999.0 99.0 99.00 
2018 11 02 08 00 325  5.8  7.3 99.00 99.00 99.00 999 1021.7  13.6  13.7 999.0 99.0 99.00 
2018 11 02 08 10 323  6.0  7.4 99.00 99.00 99.00 999 1021.7  13.5  13.7 999.0 99.0 99.00 
2018 11 02 08 20 328  5.6  7.1 99.00 99.00 99.00 999 1021.7  13.5  13.6 999.0 99.0 99.00 
2018 11 02 08 30 332  4.5  5.9 99.00 99.00 99.00 999 1021.7  13.5  13.6 999.0 99.0 99.00 
2018 11 02 08 40 331  4.3  5.8  1.91 10.00  6.78 285 1021.6  13.6  13.6 999.0 99.0 99.00 
2018 11 02 08 50 324  5.0  6.3 99.00 99.00 99.00 999 1021.7  13.5  13.6 999.0 99.0 99.00 
2018 11 02 09 00 315  5.5  7.1 99.00 99.00 99.00 999 1021.4  13.5  13.6 999.0 99.0 99.00 
2018 11 02 09 10 327  4.5  5.9 99.00 99.00 99.00 999 1021.5  13.5  13.6 999.0 99.0 99.00 
2018 11 02 09 20 326  4.2  6.1 99.00 99.00 99.00 999 1021.3  13.4  13.6 999.0 99.0 99.00 
2018 11 02 09 30 319  4.2  5.7 99.00 99.00 99.00 999 1021.3  13.4  13.6 999.0 99.0 99.00 
2018 11 02 09 40 330  3.8  5.1  1.89  8.33  6.48 298 1021.3  13.4  13.5 999.0 99.0 99.00 
2018 11 02 09 50 321  3.8  5.4 99.00 99.00 99.00 999 1021.3  13.4  13.5 999.0 99.0 99.00 
2018 11 02 10 00 320  4.5  6.0 99.00 99.00 99.00 999 1021.3  13.4  13.5 999.0 99.0 99.00 
2018 11 02 10 10 323  4.8  6.2 99.00 99.00 99.00 999 1021.3  13.4  13.5 999.0 99.0 99.00 
2018 11 02 10 20 320  5.7  6.9 99.00 99.00 99.00 999 1021.4  13.3  13.5 999.0 99.0 99.00 
2018 11 02 10 30 328  5.0  6.4 99.00 99.00 99.00 999 1021.4  13.3 999.0 999.0 99.0 99.00 
2018 11 02 10 40 326  4.7  6.4  2.01  9.09  6.70 298 1021.4  13.3  13.5 999.0 99.0 99.00 
2018 11 02 10 50 321  5.0  7.2 99.00 99.00 99.00 999 1021.4  13.3  13.5 999.0 99.0 99.00 
2018 11 02 11 00 322  6.2  8.1 99.00 99.00 99.00 999 1021.5  13.3  13.5 999.0 99.0 99.00 
2018 11 02 11 10 330  5.7  7.3 99.00 99.00 99.00 999 1021.3  13.3  13.6 999.0 99.0 99.00 
2018 11 02 11 20 327  4.9  6.2 99.00 99.00 99.00 999 1021.4  13.3  13.6 999.0 99.0 99.00 
2018 11 02 11 30 331  3.8  5.1 99.00 99.00 99.00 999 1021.4  13.4  13.6 999.0 99.0 99.00 
2018 11 02 11 40 345  3.2  4.2  1.86  7.69  6.51 303 1021.4  13.4  13.6 999.0 99.0 99.00 
2018 11 02 11 50 345  2.7  3.7 99.00 99.00 99.00 999 1021.5  13.4  13.6 999.0 99.0 99.00 
2018 11 02 12 00 356  1.5  2.7 99.00 99.00 99.00 999 1021.5  13.4  13.6 999.0 99.0 99.00 
2018 11 02 12 10 337  1.5  2.8 99.00 99.00 99.00 999 1021.5  13.5  13.6 999.0 99.0 99.00 
2018 11 02 12 20 326  1.8  3.3 99.00 99.00 99.00 999 1021.6  13.4  13.6 999.0 99.0 99.00 
2018 11 02 12 30 331  3.8  5.8 99.00 99.00 99.00 999 1021.6  13.5  13.6 999.0 99.0 99.00 
2018 11 02 12 40 323  5.5  7.5  1.87 10.00  6.68 299 1021.7  13.4  13.7 999.0 99.0 99.00 
2018 11 02 12 50 335  4.9  6.5 99.00 99.00 99.00 999 1021.6  13.5  13.7 999.0 99.0 99.00 
2018 11 02 13 00 332  5.7  7.0 99.00 99.00 99.00 999 1021.6  13.5  13.7 999.0 99.0 99.00 
2018 11 02 13 10 334  5.7  7.4 99.00 99.00 99.00 999 1021.6  13.5  13.7 999.0 99.0 99.00 
2018 11 02 13 20 332  6.5  8.1 99.00 99.00 99.00 999 1021.6  13.5  13.7 999.0 99.0 99.00 
2018 11 02 13 30 330  5.8  7.1 99.00 99.00 99.00 999 1021.5  13.5  13.7 999.0 99.0 99.00 
2018 11 02 13 40 333  5.0  6.8  1.66 10.00  6.44 295 1021.6  13.5  13.7 999.0 99.0 99.00 
2018 11 02 13 50 337  4.2  6.1 99.00 99.00 99.00 999 1021.5  13.4  13.7 999.0 99.0 99.00 
2018 11 02 14 00 331  4.8  6.7 99.00 99.00 99.00 999 1021.6  13.4  13.7 999.0 99.0 99.00 
2018 11 02 14 10 332  5.4  6.6 99.00 99.00 99.00 999 1021.5  13.4  13.7 999.0 99.0 99.00 
2018 11 02 14 20 323  5.0  6.4 99.00 99.00 99.00 999 1021.6  13.4  13.7 999.0 99.0 99.00 
2018 11 02 14 30 311  5.0  7.1 99.00 99.00 99.00 999 1021.7  13.5  13.7 999.0 99.0 99.00 
2018 11 02 14 40 317  6.5  8.2  1.71  9.09  6.48 307 1021.9  13.4  13.7 999.0 99.0 99.00 
2018 11 02 14 50 327  5.7  7.4 99.00 99.00 99.00 999 1021.8  13.4  13.7 999.0 99.0 99.00 
2018 11 02 15 00 326  6.1  8.0 99.00 99.00 99.00 999 1021.8  13.4  13.7 999.0 99.0 99.00 
2018 11 02 15 10 326  6.8  8.3 99.00 99.00 99.00 999 1021.9  13.4  13.7 999.0 99.0 99.00 
2018 11 02 15 20 329  6.6  8.3 99.00 99.00 99.00 999 1021.9  13.4  13.7 999.0 99.0 99.00 
2018 11 02 15 30 329  6.5  8.5 99.00 99.00 99.00 999 1021.9  13.4  13.7 999.0 99.0 99.00 
2018 11 02 15 40 331  7.1  8.5  1.75  7.69  6.29 304 1022.2  13.4  13.7 999.0 99.0 99.00 
2018 11 02 15 50 339  6.0  7.7 99.00 99.00 99.00 999 1022.2  13.5  13.7 999.0 99.0 99.00 
2018 11 02 16 00 340  6.3  7.7 99.00 99.00 99.00 999 1022.5  13.5  13.7 999.0 99.0 99.00 
2018 11 02 16 10 338  5.9  8.2 99.00 99.00 99.00 999 1022.5  13.4  13.7 999.0 99.0 99.00 
2018 11 02 16 20 332  5.1  6.9 99.00 99.00 99.00 999 1022.5  13.5  13.7 999.0 99.0 99.00 
2018 11 02 16 30 327  4.8  6.3 99.00 99.00 99.00 999 1022.5  13.5  13.7 999.0 99.0 99.00 
2018 11 02 16 40 328  5.2  6.7  1.82  8.33  6.44 296 1022.7  13.5  13.7 999.0 99.0 99.00 
2018 11 02 16 50 322  5.7  7.9 99.00 99.00 99.00 999 1022.7  13.5  13.7 999.0 99.0 99.00 
2018 11 02 17 00 325  6.0  7.9 99.00 99.00 99.00 999 1022.6  13.6  13.7 999.0 99.0 99.00 
2018 11 02 17 10 325  5.6  7.5 99.00 99.00 99.00 999 1022.7  13.6  13.7 999.0 99.0 99.00 
2018 11 02 17 20 323  6.4  8.6 99.00 99.00 99.00 999 1022.6  13.6  13.7 999.0 99.0 99.00 
2018 11 02 17 30 317  6.7  8.7 99.00 99.00 99.00 999 1022.5  13.6  13.7 999.0 99.0 99.00 
2018 11 02 17 40 318  6.5  8.1  1.92  9.09  6.41 280 1022.6  13.6  13.7 999.0 99.0 99.00 
2018 11 02 17 50 319  7.7  9.6 99.00 99.00 99.00 999 1022.6  13.6  13.7 999.0 99.0 99.00 
2018 11 02 18 00 323  7.2  9.4 99.00 99.00 99.00 999 1022.5  13.5  13.7 999.0 99.0 99.00 
2018 11 02 18 10 332  6.9  8.4 99.00 99.00 99.00 999 1022.6  13.7  13.7 999.0 99.0 99.00 
2018 11 02 18 20 323  7.3  9.5 99.00 99.00 99.00 999 1022.6  13.6  13.7 999.0 99.0 99.00 
2018 11 02 18 30 320  7.3  9.1 99.00 99.00 99.00 999 1022.6  13.6  13.7 999.0 99.0 99.00 
2018 11 02 18 40 320  7.9 10.0  1.95  8.33  6.11 291 1022.7  13.5  13.7 999.0 99.0 99.00 
2018 11 02 18 50 320  7.2  9.5 99.00 99.00 99.00 999 1022.7  13.5  13.7 999.0 99.0 99.00 
2018 11 02 19 00 317  7.7  9.7 99.00 99.00 99.00 999 1022.7  13.5  13.7 999.0 99.0 99.00 
2018 11 02 19 10 315  7.6  9.6 99.00 99.00 99.00 999 1022.7  13.5  13.7 999.0 99.0 99.00 
2018 11 02 19 20 314  8.4 11.0 99.00 99.00 99.00 999 1022.6  13.5  13.7 999.0 99.0 99.00 
2018 11 02 19 30 315  8.7 10.8 99.00 99.00 99.00 999 1022.5  13.6  13.7 999.0 99.0 99.00 
2018 11 02 19 40 317  8.2 10.0  1.96  9.09  5.91 283 1022.2  13.6  13.7 999.0 99.0 99.00 
2018 11 02 19 50 320  8.0 10.2 99.00 99.00 99.00 999 1022.3  13.7  13.7 999.0 99.0 99.00 
2018 11 02 20 00 321  8.0  9.8 99.00 99.00 99.00 999 1022.3  13.8  13.7 999.0 99.0 99.00 
2018 11 02 20 10 316  8.5 10.4 99.00 99.00 99.00 999 1022.0  13.9  13.7 999.0 99.0 99.00 
2018 11 02 20 20 315  8.5 10.5 99.00 99.00 99.00 999 1021.9  14.0  13.7 999.0 99.0 99.00 
2018 11 02 20 30 315  8.9 11.7 99.00 99.00 99.00 999 1021.7  14.0  13.7 999.0 99.0 99.00 
2018 11 02 20 40 313  8.9 11.2  1.89  7.69  5.85 299 1021.7  13.9  13.7 999.0 99.0 99.00 
2018 11 02 20 50 315  8.8 11.1 99.00 99.00 99.00 999 1021.4  13.8  13.7 999.0 99.0 99.00 
2018 11 02 21 00 315  9.1 11.3 99.00 99.00 99.00 999 1021.2  13.8  13.7 999.0 99.0 99.00 
2018 11 02 21 10 316  8.7 11.1 99.00 99.00 99.00 999 1021.1  13.8  13.7 999.0 99.0 99.00 
2018 11 02 21 20 316  8.5 10.5 99.00 99.00 99.00 999 1021.0  13.9  13.7 999.0 99.0 99.00 
2018 11 02 21 30 316  9.0 11.7 99.00 99.00 99.00 999 1020.8  14.0  13.8 999.0 99.0 99.00 
2018 11 02 21 40 315  8.6 10.5  1.92  8.33  5.77 286 1020.6  14.0  13.7 999.0 99.0 99.00 
2018 11 02 21 50 314  9.1 11.0 99.00 99.00 99.00 999 1020.3  14.0  13.7 999.0 99.0 99.00 
2018 11 02 22 00 313  8.8 10.6 99.00 99.00 99.00 999 1020.2  14.0  13.7 999.0 99.0 99.00 
2018 11 02 22 10 312  8.6 10.5 99.00 99.00 99.00 999 1020.1  14.0  13.7 999.0 99.0 99.00 
2018 11 02 22 20 313  8.0 10.1 99.00 99.00 99.00 999 1020.2  14.0  13.8 999.0 99.0 99.00 
2018 11 02 22 30 313  8.7 11.6 99.00 99.00 99.00 999 1020.0  14.1  13.8 999.0 99.0 99.00 
2018 11 02 22 40 313  9.9 12.0  2.00  7.14  5.96 300 1019.8  14.0  13.8 999.0 99.0 99.00 
2018 11 02 22 50 313  9.1 11.4 99.00 99.00 99.00 999 1020.0  14.1  13.8 999.0 99.0 99.00 
2018 11 02 23 00 314  9.3 11.3 99.00 99.00 99.00 999 1019.8  14.2  13.8 999.0 99.0 99.00 
2018 11 02 23 10 316  8.8 11.3 99.00 99.00 99.00 999 1019.9  14.2  13.8 999.0 99.0 99.00 
2018 11 02 23 20 311  8.9 10.4 99.00 99.00 99.00 999 1019.7  14.2  13.8 999.0 99.0 99.00 
2018 11 02 23 30 309  9.5 12.0 99.00 99.00 99.00 999 1019.7  14.2  13.8 999.0 99.0 99.00 
2018 11 02 23 40 319  9.5 11.8  2.08  7.69  6.06 300 1019.7  14.3  13.8 999.0 99.0 99.00 
2018 11 02 23 50 318  9.2 11.0 99.00 99.00 99.00 999 1019.5  14.4  13.8 999.0 99.0 99.00 
2018 11 03 00 00 318  9.2 11.4 99.00 99.00 99.00 999 1019.4  14.4  13.8 999.0 99.0 99.00 
2018 11 03 00 10 316  9.1 11.5 99.00 99.00 99.00 999 1019.5  14.5  13.8 999.0 99.0 99.00 
2018 11 03 00 20 315  7.9  9.8 99.00 99.00 99.00 999 1019.2  14.4  13.8 999.0 99.0 99.00 
2018 11 03 00 30 313  7.7  9.7 99.00 99.00 99.00 999 1019.1  14.5  13.8 999.0 99.0 99.00 
2018 11 03 00 40 318  6.6  9.2  2.00  8.33  6.12 291 1019.3  14.5  13.8 999.0 99.0 99.00 
2018 11 03 00 50 320  6.5  8.6 99.00 99.00 99.00 999 1019.2  14.4  13.8 999.0 99.0 99.00 
2018 11 03 01 00 313  7.3  9.8 99.00 99.00 99.00 999 1019.1  14.4  13.8 999.0 99.0 99.00 
2018 11 03 01 10 311  8.2 10.0 99.00 99.00 99.00 999 1019.2  14.4  13.8 999.0 99.0 99.00 
2018 11 03 01 20 319  6.8  9.0 99.00 99.00 99.00 999 1019.5  14.3  13.8 999.0 99.0 99.00 
2018 11 03 01 30 325  6.1  8.2 99.00 99.00 99.00 999 1019.4  14.3  13.8 999.0 99.0 99.00 
2018 11 03 01 40 321  6.0  8.0  2.19  7.69  6.44 295 1019.7  14.4  13.8 999.0 99.0 99.00 
2018 11 03 01 50 321  6.3  8.0 99.00 99.00 99.00 999 1019.5  14.4  13.8 999.0 99.0 99.00 
2018 11 03 02 00 319  5.6  7.5 99.00 99.00 99.00 999 1019.8  14.4  13.8 999.0 99.0 99.00 
2018 11 03 02 10 318  5.7  7.7 99.00 99.00 99.00 999 1019.6  14.4  13.8 999.0 99.0 99.00 
2018 11 03 02 20 318  6.3  7.9 99.00 99.00 99.00 999 1019.5  14.6  13.8 999.0 99.0 99.00 
2018 11 03 02 30 318  6.4  8.2 99.00 99.00 99.00 999 1019.7  14.4  13.8 999.0 99.0 99.00 
2018 11 03 02 40 340  5.3  7.3  1.94  7.69  6.23 292 1019.6  14.4  13.8 999.0 99.0 99.00 
2018 11 03 02 50 335  6.5  9.0 99.00 99.00 99.00 999 1019.6  14.7  13.8 999.0 99.0 99.00 
2018 11 03 03 00 333  6.7  8.5 99.00 99.00 99.00 999 1019.6  14.7  13.8 999.0 99.0 99.00 
2018 11 03 03 10 327  6.1  7.7 99.00 99.00 99.00 999 1019.6  14.6  13.8 999.0 99.0 99.00 
2018 11 03 03 20 328  6.0  7.6 99.00 99.00 99.00 999 1019.7  14.5  13.8 999.0 99.0 99.00 
2018 11 03 03 30 329  5.4  7.6 99.00 99.00 99.00 999 1019.9  14.4  13.8 999.0 99.0 99.00 
2018 11 03 03 40 323  5.3  7.0  2.33  7.69  6.81 298 1019.9  14.4  13.8 999.0 99.0 99.00 
2018 11 03 03 50 326  5.7  7.1 99.00 99.00 99.00 999 1019.8  14.3  13.8 999.0 99.0 99.00 
2018 11 03 04 00 323  5.5  7.1 99.00 99.00 99.00 999 1019.9  14.2  13.8 999.0 99.0 99.00 
2018 11 03 04 10 316  5.9  7.4 99.00 99.00 99.00 999 1019.9  14.2  13.8 999.0 99.0 99.00 
2018 11 03 04 20 318  5.7  7.4 99.00 99.00 99.00 999 1019.9  14.2  13.8 999.0 99.0 99.00 
2018 11 03 04 30 314  6.5  8.2 99.00 99.00 99.00 999 1019.9  14.2  13.8 999.0 99.0 99.00 
2018 11 03 04 40 313  6.8  9.1  2.19  8.33  6.48 294 1019.9  14.2  13.8 999.0 99.0 99.00 
2018 11 03 04 50 312  7.0  9.1 99.00 99.00 99.00 999 1019.9  14.2  13.8 999.0 99.0 99.00 
2018 11 03 05 00 318  7.7  9.6 99.00 99.00 99.00 999 1020.1  14.2  13.8 999.0 99.0 99.00 
2018 11 03 05 10 315  7.5  9.4 99.00 99.00 99.00 999 1020.3  14.2  13.7 999.0 99.0 99.00 
2018 11 03 05 20 315  7.2  9.5 99.00 99.00 99.00 999 1020.2  14.1  13.7 999.0 99.0 99.00 
2018 11 03 05 30 317  7.8  9.7 99.00 99.00 99.00 999 1020.2  14.0  13.7 999.0 99.0 99.00 
2018 11 03 05 40 320  8.0 10.2  2.04  7.69  6.35 301 1020.3  14.0  13.7 999.0 99.0 99.00 
2018 11 03 05 50 321  8.2 11.0 99.00 99.00 99.00 999 1020.5  14.1  13.7 999.0 99.0 99.00 
2018 11 03 06 00 321  7.8  9.6 99.00 99.00 99.00 999 1020.4  14.0  13.7 999.0 99.0 99.00 
2018 11 03 06 10 318  7.9 10.1 99.00 99.00 99.00 999 1020.4  14.0  13.7 999.0 99.0 99.00 
2018 11 03 06 20 315  8.7 10.7 99.00 99.00 99.00 999 1020.3  14.0  13.6 999.0 99.0 99.00 
2018 11 03 06 30 312  8.9 11.4 99.00 99.00 99.00 999 1020.4  14.0  13.6 999.0 99.0 99.00 
2018 11 03 06 40 313  8.3 10.8  2.05  7.69  6.24 292 1020.5  14.0  13.6 999.0 99.0 99.00 
2018 11 03 06 50 316  7.8  9.7 99.00 99.00 99.00 999 1020.5  14.0  13.6 999.0 99.0 99.00 
2018 11 03 07 00 316  7.7  9.5 99.00 99.00 99.00 999 1020.3  14.0  13.6 999.0 99.0 99.00 
2018 11 03 07 10 318  7.5  9.3 99.00 99.00 99.00 999 1020.3  14.0  13.6 999.0 99.0 99.00 
2018 11 03 07 20 314  6.9  8.5 99.00 99.00 99.00 999 1020.2  14.0  13.6 999.0 99.0 99.00 
2018 11 03 07 30 318  7.1  8.9 99.00 99.00 99.00 999 1020.1  14.0  13.6 999.0 99.0 99.00 
2018 11 03 07 40 313  7.0  8.6  1.89  6.67  6.11 297 1020.1  14.0  13.5 999.0 99.0 99.00 
2018 11 03 07 50 307  6.7  8.2 99.00 99.00 99.00 999 1020.1  14.0  13.5 999.0 99.0 99.00 
2018 11 03 08 00 311  6.5  8.0 99.00 99.00 99.00 999 1020.1  14.0  13.5 999.0 99.0 99.00 
2018 11 03 08 10 312  6.3  8.0 99.00 99.00 99.00 999 1020.2  14.0  13.5 999.0 99.0 99.00 
2018 11 03 08 20 307  6.6  8.8 99.00 99.00 99.00 999 1020.0  14.0  13.5 999.0 99.0 99.00 
2018 11 03 08 30 312  7.1  8.7 99.00 99.00 99.00 999 1020.0  14.0  13.5 999.0 99.0 99.00 
2018 11 03 08 40 311  7.1  8.6  1.88  7.69  6.25 295 1020.1  14.0  13.5 999.0 99.0 99.00 
2018 11 03 08 50 311  7.3  8.9 99.00 99.00 99.00 999 1020.1  14.0  13.5 999.0 99.0 99.00 
2018 11 03 09 00 313  7.7  9.9 99.00 99.00 99.00 999 1019.9  13.9  13.5 999.0 99.0 99.00 
2018 11 03 09 10 315  7.7  9.5 99.00 99.00 99.00 999 1019.8  13.8  13.5 999.0 99.0 99.00 
2018 11 03 09 20 314  7.6  9.5 99.00 99.00 99.00 999 1019.8  13.8  13.5 999.0 99.0 99.00 
2018 11 03 09 30 314  7.6  9.7 99.00 99.00 99.00 999 1019.6  13.7  13.5 999.0 99.0 99.00 
2018 11 03 09 40 313  7.9  9.6  1.89  8.33  6.17 287 1019.5  13.7  13.5 999.0 99.0 99.00 
2018 11 03 09 50 313  7.8  9.6 99.00 99.00 99.00 999 1019.7  13.7  13.5 999.0 99.0 99.00 
2018 11 03 10 00 312  8.0  9.9 99.00 99.00 99.00 999 1019.5  13.6  13.5 999.0 99.0 99.00 
2018 11 03 10 10 309  8.3 10.2 99.00 99.00 99.00 999 1019.5  13.5  13.5 999.0 99.0 99.00 
2018 11 03 10 20 306  7.8 10.1 99.00 99.00 99.00 999 1019.5  13.5  13.5 999.0 99.0 99.00 
